adopter_id,pet_id,home_type,has_yard,has_children,children_age_group,has_other_pets,other_pets_type,dog_experience,available_time,activity_level,preferred_size,preferred_age,pet_age,pet_energy_level,pet_temperament,pet_sociability,children_compatibility,dogs_compatibility,cats_compatibility,exercise_need,apartment_adaptability,compatibility
119,163,House,False,False,N/A,False,N/A,Intermediate,High,High,Small,Filhote,7.7,High,Independent,Low,True,True,False,High,High,1
119,272,House,False,False,N/A,False,N/A,Intermediate,High,High,Small,Filhote,4.0,Low,Playful,Low,False,True,True,Low,Medium,1
120,222,Apartment,True,False,N/A,False,N/A,Beginner,Medium,Low,Small,Filhote,10.1,High,Playful,High,False,False,False,Medium,High,1
120,73,Apartment,True,False,N/A,False,N/A,Beginner,Medium,Low,Small,Filhote,0.4,High,Independent,Medium,True,True,False,Low,High,0
120,134,Apartment,True,False,N/A,False,N/A,Beginner,Medium,Low,Small,Filhote,13.0,Medium,Territorial,Medium,False,True,True,Medium,High,0
120,60,Apartment,True,False,N/A,False,N/A,Beginner,Medium,Low,Small,Filhote,8.3,Medium,Affectionate,Low,True,False,True,Medium,High,1
120,161,Apartment,True,False,N/A,False,N/A,Beginner,Medium,Low,Small,Filhote,4.3,Medium,Affectionate,Low,True,False,True,Medium,Medium,1
121,23,House,True,True,0-5,False,N/A,Experienced,High,Low,Medium,Adulto,2.9,High,Territorial,High,False,False,False,High,High,0
121,66,House,True,True,0-5,False,N/A,Experienced,High,Low,Medium,Adulto,1.1,Medium,Calm,Medium,False,True,False,Low,High,0
121,256,House,True,True,0-5,False,N/A,Experienced,High,Low,Medium,Adulto,5.1,Medium,Playful,Medium,False,True,True,Medium,Medium,0
121,144,House,True,True,0-5,False,N/A,Experienced,High,Low,Medium,Adulto,5.1,Low,Territorial,Medium,True,True,False,Low,Low,1
121,185,House,True,True,0-5,False,N/A,Experienced,High,Low,Medium,Adulto,1.3,Medium,Independent,Medium,False,True,True,Medium,Low,0
122,221,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,High,Large,Filhote,1.7,Low,Affectionate,High,False,False,True,Low,Medium,1
122,145,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,High,Large,Filhote,13.0,Low,Territorial,Low,True,True,True,Low,Medium,1
122,135,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,High,Large,Filhote,3.5,Medium,Independent,Low,True,False,True,Medium,High,1
122,136,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,High,Large,Filhote,11.2,Medium,Independent,Low,True,False,True,Medium,Medium,1
122,265,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,High,Large,Filhote,3.5,High,Playful,Medium,True,True,False,High,Low,0
123,161,Apartment,False,True,13-17,True,cat,Intermediate,High,Medium,Large,Idoso,4.3,Medium,Affectionate,Low,True,False,True,Medium,Medium,1
123,224,Apartment,False,True,13-17,True,cat,Intermediate,High,Medium,Large,Idoso,11.0,High,Affectionate,Low,True,False,False,High,High,0
123,85,Apartment,False,True,13-17,True,cat,Intermediate,High,Medium,Large,Idoso,11.5,Low,Calm,Medium,True,True,False,Low,High,0
123,162,Apartment,False,True,13-17,True,cat,Intermediate,High,Medium,Large,Idoso,10.7,Medium,Calm,Medium,True,False,False,Low,Medium,1
123,252,Apartment,False,True,13-17,True,cat,Intermediate,High,Medium,Large,Idoso,11.0,Low,Calm,Medium,True,True,True,Low,High,1
124,78,House,False,False,N/A,False,N/A,Experienced,Low,Medium,Small,Adulto,6.5,Medium,Territorial,Medium,True,False,True,Low,High,1
124,285,House,False,False,N/A,False,N/A,Experienced,Low,Medium,Small,Adulto,3.5,Medium,Territorial,Low,False,False,False,Low,Low,1
124,226,House,False,False,N/A,False,N/A,Experienced,Low,Medium,Small,Adulto,4.3,Low,Playful,High,True,True,True,Low,Medium,1
124,28,House,False,False,N/A,False,N/A,Experienced,Low,Medium,Small,Adulto,11.7,Medium,Affectionate,Medium,True,True,False,Medium,Low,1
124,97,House,False,False,N/A,False,N/A,Experienced,Low,Medium,Small,Adulto,7.5,Medium,Independent,High,True,True,True,Medium,Low,1
125,77,House,False,True,0-5,False,N/A,Beginner,Medium,Medium,Medium,Filhote,2.4,High,Independent,Medium,True,True,True,Medium,High,0
125,28,House,False,True,0-5,False,N/A,Beginner,Medium,Medium,Medium,Filhote,11.7,Medium,Affectionate,Medium,True,True,False,Medium,Low,1
125,118,House,False,True,0-5,False,N/A,Beginner,Medium,Medium,Medium,Filhote,2.4,High,Playful,High,True,True,True,High,Low,0
125,94,House,False,True,0-5,False,N/A,Beginner,Medium,Medium,Medium,Filhote,7.6,Low,Playful,Low,True,True,True,Low,Low,1
125,19,House,False,True,0-5,False,N/A,Beginner,Medium,Medium,Medium,Filhote,1.8,High,Territorial,High,True,True,True,Low,Low,0
126,241,House,True,False,N/A,True,dog,Experienced,High,High,Small,Filhote,0.8,Medium,Independent,High,True,True,False,Low,Medium,1
126,134,House,True,False,N/A,True,dog,Experienced,High,High,Small,Filhote,13.0,Medium,Territorial,Medium,False,True,True,Medium,High,1
126,84,House,True,False,N/A,True,dog,Experienced,High,High,Small,Filhote,11.3,Low,Affectionate,Medium,True,True,False,Low,High,1
126,240,House,True,False,N/A,True,dog,Experienced,High,High,Small,Filhote,2.8,Low,Independent,Low,True,True,True,Low,Medium,1
126,224,House,True,False,N/A,True,dog,Experienced,High,High,Small,Filhote,11.0,High,Affectionate,Low,True,False,False,High,High,1
127,60,House,False,True,6-12,True,cat,Intermediate,Low,Low,Large,Idoso,8.3,Medium,Affectionate,Low,True,False,True,Medium,High,0
127,254,House,False,True,6-12,True,cat,Intermediate,Low,Low,Large,Idoso,11.3,Medium,Affectionate,High,True,True,True,Low,Medium,1
127,21,House,False,True,6-12,True,cat,Intermediate,Low,Low,Large,Idoso,5.5,Low,Playful,Medium,True,False,False,Low,Low,1
127,227,House,False,True,6-12,True,cat,Intermediate,Low,Low,Large,Idoso,13.0,Low,Affectionate,High,True,True,False,Low,Low,1
127,183,House,False,True,6-12,True,cat,Intermediate,Low,Low,Large,Idoso,4.8,Low,Independent,Low,True,False,False,Low,Low,1
128,288,House,True,True,6-12,True,dog,Experienced,Medium,Low,Small,Adulto,2.1,Medium,Territorial,Medium,True,True,True,Low,Medium,1
128,249,House,True,True,6-12,True,dog,Experienced,Medium,Low,Small,Adulto,11.0,High,Territorial,High,True,False,False,High,Low,0
128,235,House,True,True,6-12,True,dog,Experienced,Medium,Low,Small,Adulto,2.8,Low,Territorial,Low,True,True,True,Low,High,1
128,253,House,True,True,6-12,True,dog,Experienced,Medium,Low,Small,Adulto,1.2,High,Independent,Medium,True,False,True,High,High,0
128,58,House,True,True,6-12,True,dog,Experienced,Medium,Low,Small,Adulto,8.2,Medium,Independent,High,True,True,False,Low,Low,1
129,76,House,False,False,N/A,False,N/A,Beginner,Low,High,Large,Idoso,3.5,Medium,Playful,High,True,False,True,Low,High,1
129,64,House,False,False,N/A,False,N/A,Beginner,Low,High,Large,Idoso,10.9,Medium,Playful,Low,True,False,True,Medium,High,0
129,179,House,False,False,N/A,False,N/A,Beginner,Low,High,Large,Idoso,8.4,Low,Independent,High,True,True,True,Low,Medium,0
129,48,House,False,False,N/A,False,N/A,Beginner,Low,High,Large,Idoso,5.3,High,Playful,Medium,True,False,True,High,Low,1
129,105,House,False,False,N/A,False,N/A,Beginner,Low,High,Large,Idoso,0.9,High,Territorial,Medium,True,False,True,Low,Medium,1
130,146,House,False,True,13-17,False,N/A,Experienced,Low,High,Large,Adulto,6.2,High,Independent,High,False,True,True,High,Medium,0
130,93,House,False,True,13-17,False,N/A,Experienced,Low,High,Large,Adulto,13.4,High,Playful,Low,True,False,True,Low,Medium,1
130,87,House,False,True,13-17,False,N/A,Experienced,Low,High,Large,Adulto,1.0,Low,Calm,Medium,True,True,True,Low,Low,1
130,261,House,False,True,13-17,False,N/A,Experienced,Low,High,Large,Adulto,13.9,Medium,Independent,Medium,True,True,True,Low,High,1
130,140,House,False,True,13-17,False,N/A,Experienced,Low,High,Large,Adulto,2.7,Medium,Affectionate,High,False,True,True,Medium,High,0
131,289,House,False,True,0-5,True,dog,Intermediate,Low,Medium,Large,Filhote,14.0,High,Calm,Medium,False,True,False,High,Medium,0
131,300,House,False,True,0-5,True,dog,Intermediate,Low,Medium,Large,Filhote,9.7,High,Affectionate,Low,True,False,False,Medium,High,0
131,109,House,False,True,0-5,True,dog,Intermediate,Low,Medium,Large,Filhote,4.1,Low,Independent,High,True,False,True,Low,Low,0
131,299,House,False,True,0-5,True,dog,Intermediate,Low,Medium,Large,Filhote,6.8,Medium,Calm,Medium,False,True,True,Medium,Low,0
131,3,House,False,True,0-5,True,dog,Intermediate,Low,Medium,Large,Filhote,7.9,Low,Calm,Low,False,False,False,Low,Medium,0
132,270,Apartment,False,False,N/A,True,dog,Experienced,High,Low,Medium,Filhote,6.0,High,Independent,Low,True,False,True,Medium,High,0
132,293,Apartment,False,False,N/A,True,dog,Experienced,High,Low,Medium,Filhote,3.5,High,Affectionate,High,True,True,True,Medium,High,1
132,93,Apartment,False,False,N/A,True,dog,Experienced,High,Low,Medium,Filhote,13.4,High,Playful,Low,True,False,True,Low,Medium,0
132,214,Apartment,False,False,N/A,True,dog,Experienced,High,Low,Medium,Filhote,12.5,Medium,Independent,High,True,False,False,Low,High,0
132,40,Apartment,False,False,N/A,True,dog,Experienced,High,Low,Medium,Filhote,10.0,Low,Calm,High,True,False,False,Low,Medium,1
133,127,House,False,True,0-5,False,N/A,Experienced,Medium,Low,Medium,Adulto,6.7,Medium,Independent,High,False,True,False,Medium,Medium,0
133,256,House,False,True,0-5,False,N/A,Experienced,Medium,Low,Medium,Adulto,5.1,Medium,Playful,Medium,False,True,True,Medium,Medium,0
133,49,House,False,True,0-5,False,N/A,Experienced,Medium,Low,Medium,Adulto,7.9,High,Affectionate,Low,True,True,False,Low,Medium,1
133,169,House,False,True,0-5,False,N/A,Experienced,Medium,Low,Medium,Adulto,8.4,Medium,Playful,Low,False,True,True,Medium,High,0
133,14,House,False,True,0-5,False,N/A,Experienced,Medium,Low,Medium,Adulto,2.4,High,Territorial,High,True,False,True,Medium,High,1
134,146,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Adulto,6.2,High,Independent,High,False,True,True,High,Medium,0
134,63,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Adulto,2.9,Medium,Playful,High,True,False,True,Medium,High,1
134,202,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Adulto,6.1,Low,Territorial,Medium,True,True,True,Medium,Low,1
134,192,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Adulto,11.0,High,Independent,Medium,False,True,True,High,Medium,0
134,55,Apartment,False,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Adulto,2.3,High,Independent,High,True,False,False,High,High,0
135,166,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,7.1,High,Affectionate,High,True,True,False,Low,Low,1
135,79,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,6.3,High,Independent,Medium,True,False,False,High,High,1
135,15,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,1.2,High,Territorial,Low,True,True,True,High,High,1
135,42,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,10.9,High,Independent,High,False,True,False,Low,Low,0
135,236,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,1.3,High,Affectionate,Medium,True,True,False,High,Low,1
136,246,House,False,False,N/A,False,N/A,Intermediate,Low,High,Medium,Idoso,10.6,High,Territorial,High,False,False,False,High,High,1
136,233,House,False,False,N/A,False,N/A,Intermediate,Low,High,Medium,Idoso,6.8,High,Affectionate,High,True,False,True,Low,Low,1
136,138,House,False,False,N/A,False,N/A,Intermediate,Low,High,Medium,Idoso,2.6,High,Independent,Medium,True,True,True,High,Low,1
136,3,House,False,False,N/A,False,N/A,Intermediate,Low,High,Medium,Idoso,7.9,Low,Calm,Low,False,False,False,Low,Medium,1
136,169,House,False,False,N/A,False,N/A,Intermediate,Low,High,Medium,Idoso,8.4,Medium,Playful,Low,False,True,True,Medium,High,0
137,23,Apartment,True,False,N/A,True,cat,Intermediate,High,Medium,Small,Idoso,2.9,High,Territorial,High,False,False,False,High,High,0
137,232,Apartment,True,False,N/A,True,cat,Intermediate,High,Medium,Small,Idoso,5.6,Medium,Territorial,Low,False,True,False,Low,Medium,1
137,167,Apartment,True,False,N/A,True,cat,Intermediate,High,Medium,Small,Idoso,6.8,Low,Calm,High,False,False,False,Low,Low,0
137,292,Apartment,True,False,N/A,True,cat,Intermediate,High,Medium,Small,Idoso,3.8,High,Territorial,Medium,True,False,True,Low,Low,0
137,67,Apartment,True,False,N/A,True,cat,Intermediate,High,Medium,Small,Idoso,6.5,Medium,Calm,High,False,False,False,Medium,Medium,1
138,109,House,False,False,N/A,True,cat,Intermediate,Low,High,Medium,Idoso,4.1,Low,Independent,High,True,False,True,Low,Low,1
138,25,House,False,False,N/A,True,cat,Intermediate,Low,High,Medium,Idoso,3.2,Medium,Affectionate,Medium,False,True,False,Medium,High,0
138,145,House,False,False,N/A,True,cat,Intermediate,Low,High,Medium,Idoso,13.0,Low,Territorial,Low,True,True,True,Low,Medium,1
138,166,House,False,False,N/A,True,cat,Intermediate,Low,High,Medium,Idoso,7.1,High,Affectionate,High,True,True,False,Low,Low,1
138,29,House,False,False,N/A,True,cat,Intermediate,Low,High,Medium,Idoso,4.7,Medium,Playful,Low,True,True,True,Medium,Medium,0
139,37,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Medium,Filhote,11.2,Low,Territorial,Low,True,True,True,Medium,High,1
139,281,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Medium,Filhote,13.5,Low,Territorial,Medium,True,True,True,Low,Low,0
139,196,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Medium,Filhote,8.4,Medium,Independent,Low,False,True,False,Medium,Low,0
139,48,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Medium,Filhote,5.3,High,Playful,Medium,True,False,True,High,Low,0
139,205,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Medium,Filhote,5.6,Medium,Calm,Medium,False,True,True,Medium,Medium,1
140,131,House,False,False,N/A,True,cat,Beginner,Low,Low,Small,Adulto,0.5,High,Calm,High,True,True,True,Medium,Medium,0
140,92,House,False,False,N/A,True,cat,Beginner,Low,Low,Small,Adulto,2.6,High,Calm,High,False,True,False,Medium,High,0
140,123,House,False,False,N/A,True,cat,Beginner,Low,Low,Small,Adulto,8.2,Low,Playful,High,True,True,True,Medium,High,1
140,205,House,False,False,N/A,True,cat,Beginner,Low,Low,Small,Adulto,5.6,Medium,Calm,Medium,False,True,True,Medium,Medium,0
140,46,House,False,False,N/A,True,cat,Beginner,Low,Low,Small,Adulto,7.4,Medium,Territorial,Medium,True,True,True,Medium,Medium,0
141,11,House,True,True,13-17,False,N/A,Intermediate,Medium,Low,Medium,Idoso,7.0,High,Playful,Medium,False,True,True,High,High,0
141,107,House,True,True,13-17,False,N/A,Intermediate,Medium,Low,Medium,Idoso,8.3,Low,Playful,Low,True,False,True,Low,High,1
141,84,House,True,True,13-17,False,N/A,Intermediate,Medium,Low,Medium,Idoso,11.3,Low,Affectionate,Medium,True,True,False,Low,High,1
141,199,House,True,True,13-17,False,N/A,Intermediate,Medium,Low,Medium,Idoso,6.9,High,Independent,Medium,False,False,False,Low,High,0
141,207,House,True,True,13-17,False,N/A,Intermediate,Medium,Low,Medium,Idoso,0.6,Medium,Calm,High,True,True,False,Medium,High,1
142,146,House,False,False,N/A,True,dog,Experienced,High,Medium,Large,Adulto,6.2,High,Independent,High,False,True,True,High,Medium,1
142,79,House,False,False,N/A,True,dog,Experienced,High,Medium,Large,Adulto,6.3,High,Independent,Medium,True,False,False,High,High,0
142,62,House,False,False,N/A,True,dog,Experienced,High,Medium,Large,Adulto,11.7,High,Calm,High,True,True,False,Low,High,1
142,153,House,False,False,N/A,True,dog,Experienced,High,Medium,Large,Adulto,13.3,High,Affectionate,Low,False,False,True,Medium,High,0
142,252,House,False,False,N/A,True,dog,Experienced,High,Medium,Large,Adulto,11.0,Low,Calm,Medium,True,True,True,Low,High,1
143,222,House,False,False,N/A,False,N/A,Beginner,Medium,High,Large,Idoso,10.1,High,Playful,High,False,False,False,Medium,High,1
143,159,House,False,False,N/A,False,N/A,Beginner,Medium,High,Large,Idoso,0.4,High,Independent,High,True,False,False,High,Low,0
143,68,House,False,False,N/A,False,N/A,Beginner,Medium,High,Large,Idoso,4.6,High,Playful,High,False,True,False,Low,High,1
143,184,House,False,False,N/A,False,N/A,Beginner,Medium,High,Large,Idoso,11.1,Medium,Affectionate,Medium,False,False,False,Medium,Medium,1
143,50,House,False,False,N/A,False,N/A,Beginner,Medium,High,Large,Idoso,5.6,High,Independent,Medium,True,False,True,Low,High,1
144,189,Apartment,True,True,6-12,True,dog,Intermediate,Low,Low,Medium,Adulto,9.4,High,Territorial,Low,True,False,False,High,Low,0
144,263,Apartment,True,True,6-12,True,dog,Intermediate,Low,Low,Medium,Adulto,10.9,High,Territorial,Medium,True,False,False,Medium,Medium,0
144,103,Apartment,True,True,6-12,True,dog,Intermediate,Low,Low,Medium,Adulto,4.2,Low,Territorial,Low,False,True,False,Low,High,1
144,251,Apartment,True,True,6-12,True,dog,Intermediate,Low,Low,Medium,Adulto,3.3,Medium,Affectionate,High,False,True,False,Medium,Low,0
144,229,Apartment,True,True,6-12,True,dog,Intermediate,Low,Low,Medium,Adulto,13.4,Low,Affectionate,Medium,True,True,False,Low,Low,1
145,199,House,True,False,N/A,False,N/A,Intermediate,High,High,Small,Idoso,6.9,High,Independent,Medium,False,False,False,Low,High,1
145,244,House,True,False,N/A,False,N/A,Intermediate,High,High,Small,Idoso,12.9,Medium,Independent,Low,True,False,True,Medium,High,1
145,138,House,True,False,N/A,False,N/A,Intermediate,High,High,Small,Idoso,2.6,High,Independent,Medium,True,True,True,High,Low,1
145,289,House,True,False,N/A,False,N/A,Intermediate,High,High,Small,Idoso,14.0,High,Calm,Medium,False,True,False,High,Medium,1
145,217,House,True,False,N/A,False,N/A,Intermediate,High,High,Small,Idoso,1.7,High,Calm,High,False,False,False,Low,Low,1
146,47,Apartment,False,True,0-5,False,N/A,Experienced,Medium,Medium,Large,Adulto,11.4,Medium,Calm,Medium,True,True,False,Medium,Medium,1
146,217,Apartment,False,True,0-5,False,N/A,Experienced,Medium,Medium,Large,Adulto,1.7,High,Calm,High,False,False,False,Low,Low,0
146,189,Apartment,False,True,0-5,False,N/A,Experienced,Medium,Medium,Large,Adulto,9.4,High,Territorial,Low,True,False,False,High,Low,0
146,96,Apartment,False,True,0-5,False,N/A,Experienced,Medium,Medium,Large,Adulto,11.2,Low,Playful,Low,True,True,True,Low,Low,0
146,223,Apartment,False,True,0-5,False,N/A,Experienced,Medium,Medium,Large,Adulto,6.9,High,Affectionate,Low,True,True,True,High,Medium,0
147,219,House,True,True,13-17,False,N/A,Intermediate,Low,Low,Small,Idoso,1.8,Low,Calm,Medium,True,False,True,Medium,High,1
147,48,House,True,True,13-17,False,N/A,Intermediate,Low,Low,Small,Idoso,5.3,High,Playful,Medium,True,False,True,High,Low,0
147,21,House,True,True,13-17,False,N/A,Intermediate,Low,Low,Small,Idoso,5.5,Low,Playful,Medium,True,False,False,Low,Low,1
147,263,House,True,True,13-17,False,N/A,Intermediate,Low,Low,Small,Idoso,10.9,High,Territorial,Medium,True,False,False,Medium,Medium,0
147,175,House,True,True,13-17,False,N/A,Intermediate,Low,Low,Small,Idoso,14.0,Low,Calm,Medium,True,False,True,Low,Medium,1
148,238,House,True,True,0-5,False,N/A,Beginner,Low,Low,Large,Filhote,3.9,Low,Territorial,High,True,True,True,Low,High,1
148,115,House,True,True,0-5,False,N/A,Beginner,Low,Low,Large,Filhote,9.5,Low,Independent,Low,True,True,True,Medium,Medium,0
148,80,House,True,True,0-5,False,N/A,Beginner,Low,Low,Large,Filhote,4.9,Medium,Independent,High,False,True,False,Low,Low,0
148,254,House,True,True,0-5,False,N/A,Beginner,Low,Low,Large,Filhote,11.3,Medium,Affectionate,High,True,True,True,Low,Medium,1
148,270,House,True,True,0-5,False,N/A,Beginner,Low,Low,Large,Filhote,6.0,High,Independent,Low,True,False,True,Medium,High,0
149,269,Apartment,False,False,N/A,False,N/A,Beginner,Low,Low,Small,Adulto,2.9,Medium,Playful,Low,False,False,False,Medium,High,0
149,43,Apartment,False,False,N/A,False,N/A,Beginner,Low,Low,Small,Adulto,2.7,Low,Affectionate,Medium,False,True,True,Low,Low,1
149,149,Apartment,False,False,N/A,False,N/A,Beginner,Low,Low,Small,Adulto,4.6,Low,Calm,Medium,True,False,False,Low,Medium,1
149,240,Apartment,False,False,N/A,False,N/A,Beginner,Low,Low,Small,Adulto,2.8,Low,Independent,Low,True,True,True,Low,Medium,1
149,224,Apartment,False,False,N/A,False,N/A,Beginner,Low,Low,Small,Adulto,11.0,High,Affectionate,Low,True,False,False,High,High,0
150,41,Apartment,False,True,13-17,False,N/A,Experienced,Medium,Low,Large,Adulto,3.8,Low,Affectionate,Medium,True,False,True,Low,Low,1
150,245,Apartment,False,True,13-17,False,N/A,Experienced,Medium,Low,Large,Adulto,12.9,Low,Affectionate,Medium,True,True,True,Medium,Low,1
150,154,Apartment,False,True,13-17,False,N/A,Experienced,Medium,Low,Large,Adulto,8.9,Low,Calm,Medium,True,True,False,Medium,High,1
150,77,Apartment,False,True,13-17,False,N/A,Experienced,Medium,Low,Large,Adulto,2.4,High,Independent,Medium,True,True,True,Medium,High,1
150,66,Apartment,False,True,13-17,False,N/A,Experienced,Medium,Low,Large,Adulto,1.1,Medium,Calm,Medium,False,True,False,Low,High,0
